date,Unnamed: 0,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence,turbulence_bin,return
2025-02-03 20:30:00+00:00,15,NVDA,117.47000122070312,117.93000030517578,116.01000213623048,116.66000366210938,25588651.0,0.0,-2.432264571957049,127.85617996071426,113.0475416579381,38.608511869882946,-104.84260449434696,24.886894555293885,121.48724721272788,128.64335021972656,0.043834438474253556,low,-0.006894518190701304
2025-02-04 14:30:00+00:00,16,NVDA,116.94000244140624,121.1999969482422,116.6999969482422,119.93000030517578,77281308.0,1.0,-2.142827682028269,127.87548027702636,113.11577109626468,43.2073642750227,-45.824196500338374,7.492562598404054,121.23191045125326,128.19885012308757,3.892544421892375,high,0.028030143497488114
2025-02-04 15:30:00+00:00,17,NVDA,119.94499969482422,120.36000061035156,119.27999877929688,120.11000061035156,33499092.0,1.0,-1.8772822005369676,127.89736449396914,113.1758868488043,43.44859570767496,-25.57113677576074,7.492562598404053,120.9362403869629,127.74451510111491,1.7148146634204702,high,0.001500878051511334
2025-02-04 16:30:00+00:00,18,NVDA,120.11000061035156,120.16999816894533,117.86000061035156,117.88999938964844,29580724.0,1.0,-1.8249343314983264,127.8999167140923,113.01483472023388,41.21502030501103,-54.32473524030666,13.47270961397916,120.73257369995116,127.25837999979656,0.3033744547353225,low,-0.018483067266855002
2025-02-04 17:30:00+00:00,19,NVDA,117.88999938964844,119.33000183105467,117.85009765625,119.09010314941406,20084695.0,1.0,-1.667389298492452,127.79007586555632,112.8881857006058,42.85776817476175,-47.734611459246395,13.514388849709924,120.60285720825196,126.7925484975179,0.44195722163106055,low,0.010179860598684476
2025-02-04 18:30:00+00:00,20,NVDA,119.08999633789062,119.81999969482422,119.0,119.30999755859376,17759010.0,1.0,-1.5074135585277304,127.45306022052436,112.8147010099444,43.15885103713719,-28.810573172934525,10.694159257362603,120.47991053263348,126.3595485687256,0.3945719630951676,low,0.001846454099580619
2025-02-04 19:30:00+00:00,21,NVDA,119.30999755859376,119.5999984741211,118.3499984741211,118.46499633789062,21662859.0,1.0,-1.4323054430157072,126.80570699635082,112.81755350169604,42.273404251440134,-41.6079905812638,13.733366298751063,120.3757438659668,125.90538190205892,0.9129275041273861,medium,-0.0070824007878145245
2025-02-04 20:30:00+00:00,22,NVDA,118.46610260009766,118.95500183105467,118.08000183105467,118.68000030517578,17723334.0,1.0,-1.339986170588773,125.7640024021255,113.1086584255112,42.5834615731308,-45.305767486828984,15.01752145803246,120.30141042073568,125.46038182576496,0.3470776456490112,low,0.0018149155778632853
2025-02-05 14:30:00+00:00,23,NVDA,122.3499984741211,123.3000030517578,120.76000213623048,122.30999755859376,88881320.0,2.0,-0.9628133281515544,124.71973098406863,113.70892959942744,47.5077586006557,50.10412419288378,8.431124299710842,120.27341028849284,125.06713180541992,6.519790393260846,high,0.030586427739162092
2025-02-05 15:30:00+00:00,24,NVDA,122.31539916992188,123.5,122.02999877929688,123.22599792480467,32575720.0,2.0,-0.5832640539727834,124.19237991070648,114.0278807094107,48.65723250804643,71.78522354062385,9.340543323974506,120.2539436340332,124.6777333577474,2.3328656690368423,high,0.007489170014675972
2025-02-05 16:30:00+00:00,25,NVDA,123.22000122070312,124.63999938964844,123.0500030517578,124.03500366210938,30969306.0,2.0,-0.2147134349996093,124.15761681467612,114.04914435475747,49.66430169697277,91.64795715953538,14.513722326335447,120.40277709960938,124.3036501566569,1.64609032672284,high,0.00656521960405132
2025-02-05 17:30:00+00:00,26,NVDA,124.04000091552734,124.2300033569336,122.9000015258789,123.23989868164062,19752387.0,2.0,0.0130567487738915,124.20742189054856,114.02232893342604,48.693244356383026,73.96324255852939,13.601953066226727,120.54228363037107,123.90431518554688,0.728663285074837,medium,-0.006410327383346903
2025-02-05 18:30:00+00:00,27,NVDA,123.2300033569336,123.5500030517578,122.33000183105467,123.3249969482422,20373343.0,2.0,0.1981488428122446,124.6930454852518,113.85821489072478,48.80407387392602,59.95828861040495,10.042918893805563,120.67678349812826,123.52556508382162,0.4859996437600588,low,0.0006905090600684005
2025-02-05 19:30:00+00:00,28,NVDA,123.33000183105467,124.5,123.1999969482422,124.44000244140624,20964315.0,2.0,0.4298522168802918,125.38365646399129,113.6116041561259,50.26041331581426,77.87537305319299,14.798513386920684,120.8422836303711,123.17956517537436,1.9782034954732435,high,0.009041196195058276
2025-02-05 20:30:00+00:00,29,NVDA,124.43000030517578,125.0,123.54499816894533,124.95500183105467,24966962.0,2.0,0.6475701710436965,126.04707533574616,113.86768525385344,50.92740314721243,82.09332655769923,17.259444091265276,120.95895029703776,122.85489857991536,2.3515788517227154,high,0.00413853567618605
2025-02-06 14:30:00+00:00,30,NVDA,127.41999816894533,127.5,125.20999908447266,126.22160339355467,72706327.0,3.0,0.911806639592882,126.9142696706821,113.96895100192532,52.54638833226142,115.54144044811108,28.324566902387037,121.052503712972,122.56875864664714,3.0385411624261303,high,0.010136461477648684
2025-02-06 15:30:00+00:00,31,NVDA,126.2300033569336,127.0,125.93000030517578,126.86000061035156,26067881.0,3.0,1.1593648286611398,127.69382954955536,114.2863912451224,53.34887927168361,116.3643668572709,28.324566902387023,121.11750361124676,122.3112569173177,1.95900613379351,high,0.005057749225434893
2025-02-06 16:30:00+00:00,32,NVDA,126.86000061035156,128.24000549316406,126.5999984741211,127.73529815673828,36681781.0,3.0,1.4099328456923672,128.48526611753502,114.6744941668888,54.44164455029387,131.2170795274114,33.37453948439932,121.16914698282878,122.0729284922282,1.8271142457259686,high,0.006899712613711806
2025-02-06 17:30:00+00:00,33,NVDA,127.75,128.32000732421875,127.4000015258789,128.11000061035156,21309637.0,3.0,1.6200700023931915,129.33148023766643,114.87480027991168,54.909385126218936,137.29342730065355,33.69671590226439,121.21448033650717,121.83142178853352,1.528783114655892,medium,0.0029334292010145813
2025-02-06 18:30:00+00:00,34,NVDA,128.10499572753906,128.44000244140625,127.4800033569336,127.6948013305664,20105477.0,3.0,1.7331237295988018,129.909006434267,115.31976401251032,54.2706870058505,130.74328443779402,34.206823418628744,121.29397379557292,121.89250183105467,0.7300639255293673,medium,-0.003240959158590573
2025-02-06 19:30:00+00:00,35,NVDA,127.6999969482422,128.25,124.83000183105467,128.125,25923574.0,3.0,1.836265731898763,130.31201167836545,116.06325840220092,54.83380357293652,110.55073251738956,13.578293971002235,121.4258071899414,122.04208513895672,1.0434688072588831,medium,0.0033689599337716203
2025-02-06 20:30:00+00:00,36,NVDA,128.1300048828125,128.75,127.9250030517578,128.68499755859375,19331163.0,3.0,1.940821057669481,130.97916428975037,116.27160551615782,55.57054475024467,127.33785945251758,16.17692626171997,121.6149737040202,122.19083506266276,1.9077559548053928,high,0.004370712652439046
2025-02-07 14:30:00+00:00,37,NVDA,129.16000366210938,130.3699951171875,127.8000030517578,129.11000061035156,77600882.0,4.0,2.0345233819016357,131.62234554966255,116.52842425624564,56.13233617166147,125.97745442093682,24.08312480561305,121.91497701009116,122.37808507283528,2.6088411411461743,high,0.003302662002727219
2025-02-07 15:30:00+00:00,38,NVDA,129.10000610351562,129.89999389648438,128.22999572753906,128.6999969482422,32934587.0,4.0,2.052044587306682,131.8390807716444,117.39268879012316,55.4328322913315,113.64961507661565,24.083124805613046,122.20497690836588,122.54300168355306,0.6409801164677855,low,-0.0031756150582537
2025-02-07 16:30:00+00:00,39,NVDA,128.6999969482422,129.05960083007812,127.5999984741211,128.23500061035156,27757064.0,4.0,2.0052931789768422,131.9741050357053,118.17215427215604,54.634055380827675,97.03185337415164,19.09155176081829,122.6208101908366,122.71725171407064,0.4113488726337336,low,-0.0036130252441080035
2025-02-07 17:30:00+00:00,40,NVDA,128.22999572753906,129.64999389648438,128.02000427246094,129.2550048828125,17653887.0,4.0,2.027180100977688,132.14850439114795,118.99225564913525,56.07050487497078,102.40935870521191,22.225752544340864,123.04474360148112,122.89633509318034,1.7208455200580401,high,0.00795417996339598
2025-02-07 18:30:00+00:00,41,NVDA,129.25990295410156,129.42999267578125,127.90879821777344,128.1300048828125,16675456.0,4.0,1.9314826170640629,131.80158667545547,120.30567421931993,54.11546514896896,88.85472709574425,21.279793632304415,123.4527437845866,123.00233523050944,1.6603235548624535,high,-0.008703724865586238
2025-02-07 19:30:00+00:00,42,NVDA,128.13999938964844,129.08990478515625,127.97000122070312,128.94850158691406,16455557.0,4.0,1.899787942335692,131.28372260662263,121.85038841632657,55.28880827905223,86.9872222367366,21.27979363230443,123.88636372884116,123.13864364624024,0.5207805414680485,low,0.0063880174269106416
2025-02-07 20:30:00+00:00,43,NVDA,128.94500732421875,130.0,128.82000732421875,129.86000061035156,21996032.0,4.0,1.9260180999898464,131.42947361828723,122.45963770983776,56.56827304104014,96.82433754317216,26.592727732891912,124.29353713989258,123.20264371236163,2.542840313776173,high,0.007068705818369825
2025-02-10 14:30:00+00:00,44,NVDA,130.0500030517578,134.78500366210938,129.97000122070312,134.41000366210938,77728736.0,0.0,2.287583075500251,132.75922860634745,122.24828329550805,62.15995503609175,148.3238064062909,46.78015416082888,124.85820719401042,123.34131050109865,7.653331062493602,high,0.035037756278857746
2025-02-10 15:30:00+00:00,45,NVDA,134.42999267578125,134.83999633789062,133.4499969482422,133.47500610351562,27521922.0,0.0,2.4702044553370968,133.60206400683643,122.34944813915968,60.50402613131328,153.28442581661486,46.95935372565202,125.41870727539064,123.45297724405924,1.3538950638637783,medium,-0.006956309300788499
2025-02-10 16:30:00+00:00,46,NVDA,133.50030517578125,134.1999969482422,132.99000549316406,134.0290069580078,20327925.0,0.0,2.629327206219031,134.29641747584333,122.73400549778952,61.13858629596024,140.83619404090376,42.664120885510165,125.88867416381837,123.5602923075358,1.092086562197418,medium,0.004150596210218849
2025-02-10 17:30:00+00:00,47,NVDA,134.0260009765625,134.49000549316406,133.99000549316406,134.3300018310547,13224086.0,0.0,2.748043172352851,134.86154172992184,123.2693817319922,61.48636771749607,141.99021343496634,43.77168599351211,126.36267420450848,123.64945729573569,0.8590840813357874,medium,0.0022457442599808086
2025-02-10 18:30:00+00:00,48,NVDA,134.3300018310547,134.69000244140625,134.11000061035156,134.51499938964844,15171778.0,0.0,2.8244951656235457,135.4236096518332,123.71481350490508,61.704273248734985,138.57273010335703,44.56115168255448,126.91684087117513,123.82470728556316,0.6760869125813367,low,0.0013771871962484639
2025-02-10 19:30:00+00:00,49,NVDA,134.51210021972656,135.0,134.22000122070312,134.51930236816406,19896685.0,0.0,2.8525487293995866,135.8772964206719,124.21755678977732,61.70948605287888,135.15606609749213,45.82153740848982,127.43114751180012,124.01700236002604,0.8763226836168618,medium,3.1988837937424464e-05
2025-02-10 20:30:00+00:00,50,NVDA,134.50999450683594,134.6699981689453,133.38999938964844,133.50999450683594,17439170.0,0.0,2.761505752201913,136.1451557733636,124.67853654841372,59.73643585642297,116.87086276451818,36.91276834499655,127.9044807434082,124.19219563802083,1.5131666525989262,medium,-0.0075030708869257
2025-02-11 14:30:00+00:00,51,NVDA,132.3699951171875,134.47999572753906,132.00999450683594,133.94500732421875,52677652.0,1.0,2.693407510459906,136.45068768715626,125.0815053060078,60.3023527100584,105.04602402302902,23.50251176912403,128.42048110961915,124.39811248779296,0.5548421163476824,low,0.0032582790448736354
2025-02-11 15:30:00+00:00,52,NVDA,133.94000244140625,134.3800048828125,133.64999389648438,133.9698944091797,18659627.0,1.0,2.61134537900125,136.7463787789399,125.40927383946833,60.335347039352655,109.19990847461057,23.502511769124037,128.93014424641927,124.61577733357748,0.4471492981768662,low,0.00018580076598673223
2025-02-11 16:30:00+00:00,53,NVDA,133.97000122070312,134.08999633789062,131.02000427246094,132.7100067138672,30097141.0,1.0,2.416788902830632,136.8410246888198,125.77462853993995,57.818691062635615,73.88627426757994,1.7904538031682546,129.2768112182617,124.77511075337728,3.2197467151983385,high,-0.009404259821721328
2025-02-11 17:30:00+00:00,54,NVDA,132.72000122070312,132.8699951171875,131.91000366210938,132.83230590820312,14579500.0,1.0,2.246572922440805,136.8637131149642,126.26569057155923,57.99463399615836,66.22717381039531,1.7904538031682606,129.597021484375,124.9254825592041,1.3337046348434465,medium,0.0009215521674987848
2025-02-11 18:30:00+00:00,55,NVDA,132.83999633789062,133.89999389648438,132.80999755859375,133.03500366210938,17292595.0,1.0,2.103780474612904,136.88858871680378,126.7318153359306,58.292904508267995,74.85234566093712,8.953511766916405,129.897021484375,125.14989929199218,0.5990499137514994,low,0.0015259672902638854
2025-02-11 19:30:00+00:00,56,NVDA,133.02999877929688,133.74000549316406,132.97999572753906,133.45140075683594,13156103.0,1.0,2.0011482056704892,136.95379870895758,127.143245663601,58.91290635038658,71.83166795223154,8.953511766916403,130.2374048868815,125.3898442586263,0.24962544796523545,low,0.0031299814579939245
2025-02-11 20:30:00+00:00,57,NVDA,133.4550018310547,133.50990295410156,132.41000366210938,132.8699951171875,13494512.0,1.0,1.8515532635280465,136.95214622521746,127.5208975980247,57.67450416631663,56.853520946741035,4.149950639368152,130.55557149251302,125.61617749532064,0.640985831417366,low,-0.004356684428572066
2025-02-12 14:30:00+00:00,58,NVDA,130.00999450683594,132.24000549316406,129.0800018310547,131.32020568847656,53129779.0,2.0,1.5896190010004432,136.806964201335,127.9281004959306,54.51455261407694,5.786074485511135,18.33522225606612,130.7849116007487,125.8135976155599,5.759861321706694,high,-0.011663953380475878
2025-02-12 15:30:00+00:00,59,NVDA,131.3300018310547,132.0,130.36000061035156,130.61990356445312,19227032.0,2.0,1.3104199762945823,136.572893572042,128.40066142063375,53.153226446928706,3.5557267690813132,18.33522225606612,130.97374165852864,125.9663459777832,2.568923806301771,high,-0.005332782722597296
2025-02-12 16:30:00+00:00,60,NVDA,130.61000061035156,132.0,130.61000061035156,131.5749969482422,17020004.0,2.0,1.152930526285502,136.4258513147233,128.77970288449544,54.74754654338661,10.211810746566504,18.335222256066107,131.15218811035157,126.1023459116618,0.5603558246855784,low,0.007312004968046626
2025-02-12 17:30:00+00:00,61,NVDA,131.5749969482422,131.6199951171875,130.82119750976562,130.97500610351562,14244469.0,2.0,0.968540029106066,136.04302507557995,129.4470292457091,53.56291822787366,-1.1725934022328268,18.335222256066103,131.2893549601237,126.20342928568522,0.8535945249095803,medium,-0.004560067327704975
2025-02-12 18:30:00+00:00,62,NVDA,130.97999572753906,131.1156005859375,130.19000244140625,130.6898956298828,13621244.0,2.0,0.790293191207212,135.7816049462737,129.88258877931227,52.99917882239576,-19.186144295228427,22.477496610057457,131.38784154256186,126.27849426269532,0.9090321802626148,medium,-0.0021768311536284335
2025-02-12 19:30:00+00:00,63,NVDA,130.68499755859375,131.7050018310547,130.58999633789062,131.52499389648438,12791678.0,2.0,0.7082524455600208,135.5931163017078,130.23757675249144,54.45173737031181,-3.9516352085263504,16.57519531433296,131.5016746520996,126.3580774943034,1.1966435954401735,medium,0.006389922209185883
2025-02-12 20:30:00+00:00,64,NVDA,131.50999450683594,131.61000061035156,130.97000122070312,131.07989501953125,11269249.0,2.0,0.6003977920275076,135.44933006412168,130.04835212581975,53.53942394095809,-9.85892366805566,16.575195314332962,131.61451110839843,126.45424245198568,0.006492439337783463,low,-0.0033841391188615955
2025-02-13 14:30:00+00:00,65,NVDA,131.55499267578125,134.9499969482422,131.1699981689453,134.5500030517578,54411865.0,3.0,0.7858718775340492,135.60481303236068,130.00036885240493,59.07015095862931,66.04524440923895,11.150497547937931,131.82867787679035,126.62724253336587,8.982811085696449,high,0.02647322864966828
2025-02-13 15:30:00+00:00,66,NVDA,134.5500030517578,136.5,134.54660034179688,135.71499633789062,36777123.0,3.0,1.0151644644738838,135.93509996289572,129.8386808598582,60.69512970232759,130.2932206343192,20.527101397667852,132.0630111694336,126.83899243672688,2.4910028581072234,high,0.008658441172124443
2025-02-13 16:30:00+00:00,67,NVDA,135.7100067138672,135.97999572753906,134.6300048828125,135.00999450683594,19354752.0,3.0,1.1270013655594653,136.05094445568864,129.79083563464337,59.22319199190274,110.16549285465196,20.52710139766784,132.25967763264973,127.08732732137044,1.0136727931943024,medium,-0.005194723133613355
2025-02-13 17:30:00+00:00,68,NVDA,135.0050048828125,135.57000732421875,133.4207000732422,134.52499389648438,18628170.0,3.0,1.1630900414752716,136.05251879103338,129.79026074998222,58.218411404473464,80.97978025289119,10.162448410142584,132.45384419759114,127.32941055297852,0.44715382697751455,low,-0.003592331161283102
2025-02-13 18:30:00+00:00,69,NVDA,134.4949951171875,135.2899932861328,133.8300018310547,135.12030029296875,17283443.0,3.0,1.2255988870949466,136.1577714081574,129.74510792533871,59.09951982568763,87.4274579159666,10.162448410142597,132.68335418701173,127.65208218892415,0.5256067177787017,low,0.004425247526437026
2025-02-13 19:30:00+00:00,70,NVDA,135.125,135.5500030517578,134.97000122070312,135.36129760742188,15429824.0,3.0,1.279830972000127,136.42060357752283,129.66740606603184,59.45757424999181,105.56778688082088,12.021233559721486,132.88689727783202,127.96582043965658,0.7730031206510332,medium,0.0017835759240514282
2025-02-13 20:30:00+00:00,71,NVDA,135.36000061035156,135.38999938964844,134.72999572753906,135.25,15333903.0,3.0,1.2988570872511502,136.6074103583222,129.6110985528106,59.209939188209695,96.37643797720376,9.779986778166872,133.12423044840494,128.28848711649576,0.2355657944755444,low,-0.0008222262152410842
2025-02-14 14:30:00+00:00,72,NVDA,136.8800048828125,138.1699981689453,135.5,138.00010681152344,57840894.0,4.0,1.5183435375864178,137.42732482887422,129.194205322493,63.13467154574676,186.4495925279795,27.692608087515424,133.4259506225586,128.65615717569986,9.104562199944986,high,0.020333506924387734
2025-02-14 15:30:00+00:00,73,NVDA,138.00999450683594,138.30999755859375,136.24000549316406,136.5800018310547,28584822.0,4.0,1.5597180681810985,137.85886216504724,129.1496674980387,60.048284121742945,170.45928539131643,28.457265716031756,133.6499506632487,128.97174390157065,0.6868357975169079,low,-0.010290607835603316
2025-02-14 16:30:00+00:00,74,NVDA,136.58999633789062,137.0500030517578,136.00999450683594,136.74009704589844,17594915.0,4.0,1.5871305743247888,138.27251483024466,129.12679394661083,60.27476427787691,135.63129456293305,26.1149944665434,133.72762044270834,129.29291381835938,0.5505612461191682,low,0.0011721717139949739
2025-02-14 17:30:00+00:00,75,NVDA,136.75,137.74000549316406,136.55999755859375,137.3376007080078,13675504.0,4.0,1.6381847607386817,138.753113132652,129.07645534879333,61.12559651062,148.15553245737163,30.19650946895556,133.85637359619142,129.637540435791,0.8417535780496785,medium,0.0043696302329581105
2025-02-14 18:30:00+00:00,76,NVDA,137.3300018310547,137.99000549316406,137.0800018310547,137.82000732421875,13748369.0,4.0,1.6979982863078646,139.26877854934344,128.99765058884014,61.808779323186904,148.8291613640736,31.658691537895265,133.9827402750651,129.93570721944172,1.015591085499009,medium,0.00351256038931802
2025-02-14 19:30:00+00:00,77,NVDA,137.81500244140625,138.47999572753906,137.64999389648438,138.36509704589844,16155253.0,4.0,1.7689932680551976,139.83848541656874,128.97745391448592,62.57752674937943,152.98742737000978,34.53188748758229,134.11724344889322,130.23995882670084,1.6943888570405439,high,0.003955084114872998
2025-02-14 20:30:00+00:00,78,NVDA,138.3699951171875,139.1999969482422,138.35000610351562,138.86000061035156,24516052.0,4.0,1.8439361361833733,140.35789682216,129.21202200108218,63.271902292292566,157.62939068255622,38.58742802074547,134.26207682291667,130.5894588470459,2.004399407963326,high,0.003576794834964536
2025-02-18 14:30:00+00:00,79,NVDA,141.25,143.44000244140625,140.3000030517578,140.66000366210938,75623001.0,1.0,2.02522852831936,141.08445976136667,129.48946907164114,65.66868304818928,213.64662545313905,55.816900695433816,134.46676686604818,130.94895718892414,3.402685012306461,high,0.012962718161068754
2025-02-18 15:30:00+00:00,80,NVDA,140.6649932861328,141.22000122070312,138.97999572753906,141.19500732421875,34088399.0,1.0,2.186865554710181,141.85766394838822,129.67826592221724,66.34398703000303,162.6180684753577,42.51121221354108,134.72293395996093,131.31370735168457,2.018448968861473,high,0.003803523732265335
2025-02-18 16:30:00+00:00,81,NVDA,141.19000244140625,141.19000244140625,139.8549041748047,139.96499633789062,15582760.0,1.0,2.1904621712955077,142.1424815927711,130.29244730127186,63.3789548388556,143.1914050122349,42.51121221354108,134.92360026041666,131.6720406850179,0.39741102151076124,low,-0.008711433992164563
2025-02-18 17:30:00+00:00,82,NVDA,139.96499633789062,140.6999969482422,139.9499969482422,140.15139770507812,12499776.0,1.0,2.183187126158856,142.25733011470828,131.1237489868542,63.63374915467199,128.2752853830024,42.511212213541086,135.12965037027996,132.0298973083496,0.287950188741375,low,0.0013317713147187327
2025-02-18 18:30:00+00:00,83,NVDA,140.15499877929688,140.39999389648438,139.0919952392578,139.5749969482422,16587058.0,1.0,2.106626991946257,142.235138429764,131.95094097697427,62.248316822127734,105.39278263511716,33.46253572592402,135.35848337809244,132.3176472981771,0.6772315583277231,low,-0.004112700738446162
2025-02-18 19:30:00+00:00,84,NVDA,139.5675048828125,140.16990661621094,139.42999267578125,139.54989624023438,12892226.0,1.0,2.020634499922153,141.91478799827385,133.11829153053472,62.18732320957304,97.81337958362847,33.46253572592402,135.58240305582683,132.5897122701009,1.2044049434575654,medium,-0.00017983670826893228
2025-02-18 20:30:00+00:00,85,NVDA,139.52999877929688,139.72000122070312,137.9250030517578,139.41000366210938,22832152.0,1.0,1.9190747691704928,142.00194913817816,133.51713045166557,61.83798664559548,75.72194522370775,18.39500295866996,135.79490305582684,132.8459622701009,1.0103394821491183,medium,-0.0010024556226411185
2025-02-19 14:30:00+00:00,86,NVDA,139.50999450683594,140.0,137.22000122070312,139.3300018310547,43638802.0,2.0,1.8112534691621816,142.12355134438954,133.7570287947706,61.63316062373742,67.06529521793749,12.05990330165783,135.99085642496746,133.11413065592447,1.2791269475313665,medium,-0.0005738600455716947
2025-02-19 15:30:00+00:00,87,NVDA,139.3350067138672,140.5,139.33189392089844,139.94830322265625,26073700.0,2.0,1.7554602144211913,142.22256489933176,134.1518461114104,62.62298458403701,85.6673728774622,15.488218852123584,136.22680002848307,133.39118576049805,1.069782246678536,medium,0.0044376759023607715
2025-02-19 16:30:00+00:00,88,NVDA,139.94000244140625,140.11000061035156,139.49000549316406,139.81500244140625,13424823.0,2.0,1.6811086252859866,142.1562782229793,134.74713364225508,62.26472342266236,78.66162297114421,15.488218852123577,136.50995992024738,133.64743576049804,1.0605938763444638,medium,-0.0009525001602764815
2025-02-19 17:30:00+00:00,89,NVDA,139.81500244140625,141.36000061035156,139.74000549316406,140.639892578125,19599460.0,2.0,1.6695012244734355,142.20255525647931,135.25281583727067,63.597874543876095,92.40745668122386,23.956992674219148,136.84395955403645,133.90885060628256,3.900784889985831,high,0.00589986855712743
2025-02-19 18:30:00+00:00,90,NVDA,140.63999938964844,140.85000610351562,140.1199951171875,140.44509887695312,13213960.0,2.0,1.625842353378971,142.1501262197567,135.81362500094642,63.0536922299862,86.0558291987556,23.956992674219144,137.13962961832684,134.1459088643392,1.1773967736329751,medium,-0.0013850529718206772
2025-02-19 19:30:00+00:00,91,NVDA,140.44000244140625,140.84500122070312,139.02000427246094,139.31939697265625,20162981.0,2.0,1.4833089850462216,141.82267393788936,136.5480169800794,59.98524938543556,63.71839463602907,12.60985965703114,137.41777598063152,134.35356547037762,1.373995496606098,medium,-0.008015245197578014
